,0
6039,0.04160261154174805
6040,Not Valid
6041,Not Valid
6042,Not Valid
6043,Not Valid
6044,Not Valid
6045,Not Valid
6046,Not Valid
6047,0.8334448337554932
6048,Not Valid
6049,Not Valid
6050,Not Valid
6051,0.1492910087108612
6052,0.7511923313140869
6053,0.2957960367202759
6054,Not Valid
6055,Not Valid
6056,Not Valid
6057,Not Valid
6058,0.8389090299606323
6059,0.07944241166114807
6060,Not Valid
6061,0.042793720960617065
6062,0.5
6063,Not Valid
6064,Not Valid
6065,0.7463999390602112
6066,Not Valid
6067,Not Valid
6068,0.5
6069,Not Valid
6070,0.1883743703365326
6071,0.25506287813186646
6072,0.10692530870437622
6073,0.10372850298881531
6074,0.15775489807128906
6075,0.09043407440185547
6076,0.8842417597770691
6077,Not Valid
6078,Not Valid
6079,0.8631262183189392
6080,Not Valid
6081,0.8009511828422546
6082,0.32018452882766724
6083,0.5
6084,0.7934638261795044
6085,0.21135342121124268
6086,Not Valid
6087,0.09308075904846191
6088,Not Valid
6089,Not Valid
6090,Not Valid
6091,Not Valid
6092,Not Valid
6093,Not Valid
6094,Not Valid
6095,Not Valid
6096,0.5
6097,0.12808659672737122
6098,Not Valid
6099,0.8102260828018188
6100,Not Valid
6101,Not Valid
6102,0.13984712958335876
6103,0.9142254590988159
6104,0.026992708444595337
6105,Not Valid
6106,0.047458380460739136
6107,0.9106841087341309
6108,Not Valid
6109,Not Valid
6110,0.3193296194076538
6111,Not Valid
6112,Not Valid
6113,Not Valid
6114,Not Valid
6115,Not Valid
6116,Not Valid
6117,Not Valid
6118,Not Valid
6119,Not Valid
6120,Not Valid
6121,0.038188010454177856
6122,Not Valid
6123,0.7759350538253784
6124,Not Valid
6125,Not Valid
6126,0.8869699835777283
6127,0.7913538217544556
6128,0.9824748039245605
6129,Not Valid
6130,0.9309999942779541
6131,0.5
6132,Not Valid
6133,Not Valid
6134,0.8382483720779419
6135,Not Valid
6136,Not Valid
6137,Not Valid
6138,Not Valid
6139,0.5
6140,Not Valid
6141,Not Valid
6142,0.24508142471313477
6143,0.05214691162109375
6144,0.5
6145,0.8001012802124023
6146,Not Valid
6147,Not Valid
6148,0.14234057068824768
6149,Not Valid
6150,Not Valid
6151,Not Valid
6152,0.07426273822784424
6153,0.24826908111572266
6154,Not Valid
6155,0.9974188208580017
6156,0.127243310213089
6157,Not Valid
6158,Not Valid
6159,Not Valid
6160,0.8346657752990723
6161,0.9517679214477539
6162,Not Valid
6163,Not Valid
6164,0.7763673067092896
6165,Not Valid
6166,Not Valid
6167,0.9122164249420166
6168,Not Valid
6169,0.05310863256454468
6170,0.036543309688568115
6171,0.1514703631401062
6172,0.7768031358718872
6173,Not Valid
6174,Not Valid
6175,0.869753360748291
6176,Not Valid
6177,0.18851113319396973
6178,Not Valid
6179,Not Valid
6180,0.21621960401535034
6181,Not Valid
6182,0.8632532954216003
6183,0.7261728644371033
6184,Not Valid
6185,Not Valid
6186,Not Valid
6187,Not Valid
6188,Not Valid
6189,Not Valid
6190,0.26963597536087036
6191,Not Valid
6192,Not Valid
6193,Not Valid
6194,Not Valid
6195,Not Valid
6196,0.9948864579200745
6197,0.9534493684768677
6198,Not Valid
6199,Not Valid
6200,0.8016091585159302
6201,0.24126869440078735
6202,Not Valid
6203,0.5
6204,0.5
6205,0.9022142887115479
6206,Not Valid
6207,0.05537751317024231
6208,0.6891058087348938
6209,Not Valid
6210,0.1977066695690155
6211,0.21995562314987183
6212,Not Valid
6213,0.12470832467079163
6214,0.06312912702560425
6215,Not Valid
6216,Not Valid
6217,Not Valid
6218,Not Valid
6219,Not Valid
6220,Not Valid
6221,0.3127204477787018
6222,0.05593001842498779
6223,Not Valid
6224,0.8420225381851196
6225,0.12783798575401306
6226,Not Valid
6227,Not Valid
6228,0.19001761078834534
6229,Not Valid
6230,0.8913145065307617
6231,0.05022364854812622
6232,Not Valid
6233,0.2410118281841278
6234,0.5
6235,0.5
6236,Not Valid
6237,Not Valid
6238,0.852586567401886
6239,0.8394875526428223
6240,0.7525666952133179
6241,0.5
6242,Not Valid
6243,Not Valid
6244,0.895926833152771
6245,0.9176347255706787
6246,0.7480043172836304
6247,Not Valid
6248,0.5
6249,Not Valid
6250,0.9370371103286743
6251,0.013076424598693848
6252,Not Valid
6253,Not Valid
6254,Not Valid
6255,Not Valid
6256,0.9713135957717896
6257,0.17017284035682678
6258,Not Valid
6259,Not Valid
6260,0.09530335664749146
6261,0.8196130990982056
6262,0.18742981553077698
6263,Not Valid
6264,0.23844346404075623
6265,Not Valid
6266,Not Valid
6267,0.5
6268,0.857580304145813
6269,0.14208677411079407
6270,0.8951382637023926
6271,Not Valid
6272,Not Valid
6273,Not Valid
6274,0.9042921662330627
6275,0.9414594173431396
6276,Not Valid
6277,Not Valid
6278,Not Valid
6279,Not Valid
6280,0.7931238412857056
6281,0.23941347002983093
6282,0.12183389067649841
6283,0.826991081237793
6284,Not Valid
6285,0.5
6286,Not Valid
6287,0.9839170575141907
6288,0.21032515168190002
6289,Not Valid
6290,0.9515969157218933
6291,0.5
6292,Not Valid
6293,Not Valid
6294,0.8524882793426514
6295,Not Valid
6296,Not Valid
6297,Not Valid
6298,0.9255770444869995
6299,0.9806816577911377
6300,Not Valid
6301,Not Valid
6302,Not Valid
6303,0.989490270614624
6304,Not Valid
6305,Not Valid
6306,0.06043413281440735
6307,Not Valid
6308,0.09103593230247498
6309,0.1075620949268341
6310,Not Valid
6311,0.7346835136413574
6312,Not Valid
6313,0.1021738052368164
6314,0.0021888315677642822
6315,0.9513471126556396
6316,Not Valid
6317,Not Valid
6318,Not Valid
6319,0.025757044553756714
6320,0.11923548579216003
6321,0.015669256448745728
6322,0.11115774512290955
6323,Not Valid
6324,0.8680182695388794
6325,0.17793399095535278
6326,Not Valid
6327,0.13485422730445862
6328,Not Valid
6329,Not Valid
6330,0.8335334062576294
6331,0.1087571382522583
6332,Not Valid
6333,0.027191162109375
6334,Not Valid
6335,Not Valid
6336,0.7675808668136597
6337,0.13226991891860962
6338,Not Valid
6339,0.5
6340,0.8532161712646484
6341,Not Valid
6342,Not Valid
6343,Not Valid
6344,Not Valid
6345,Not Valid
6346,Not Valid
6347,Not Valid
6348,Not Valid
6349,Not Valid
6350,0.04398331046104431
6351,Not Valid
6352,0.7792701721191406
6353,Not Valid
6354,Not Valid
6355,Not Valid
6356,Not Valid
6357,Not Valid
6358,Not Valid
6359,0.2513764500617981
6360,0.19417372345924377
6361,0.8083846569061279
6362,0.06302109360694885
6363,0.7535097599029541
6364,0.8598081469535828
6365,Not Valid
6366,Not Valid
6367,Not Valid
6368,Not Valid
6369,Not Valid
6370,0.8293560147285461
6371,Not Valid
6372,Not Valid
6373,Not Valid
6374,0.9382230639457703
6375,Not Valid
6376,Not Valid
6377,Not Valid
6378,0.008844971656799316
6379,Not Valid
6380,Not Valid
6381,Not Valid
6382,Not Valid
6383,Not Valid
6384,Not Valid
6385,Not Valid
6386,Not Valid
6387,Not Valid
6388,Not Valid
6389,Not Valid
6390,Not Valid
6391,0.01320558786392212
6392,Not Valid
6393,Not Valid
6394,0.041817545890808105
6395,Not Valid
6396,0.7502177953720093
6397,0.8555948734283447
6398,0.9111832976341248
6399,0.5
6400,Not Valid
6401,0.7767314910888672
6402,Not Valid
6403,0.9817452430725098
6404,Not Valid
6405,Not Valid
6406,0.5
6407,Not Valid
6408,Not Valid
6409,0.925316572189331
6410,Not Valid
6411,Not Valid
6412,Not Valid
6413,0.5
6414,Not Valid
6415,Not Valid
6416,0.7527389526367188
6417,Not Valid
6418,0.13082760572433472
6419,0.9697551727294922
6420,0.2798859179019928
6421,0.9255379438400269
6422,Not Valid
6423,0.9276860952377319
6424,Not Valid
6425,0.9192783236503601
6426,0.9419674873352051
6427,Not Valid
6428,Not Valid
6429,Not Valid
6430,Not Valid
6431,Not Valid
6432,Not Valid
6433,0.9599195718765259
6434,0.9507142305374146
6435,Not Valid
6436,Not Valid
6437,Not Valid
6438,0.8364534378051758
6439,Not Valid
6440,0.05419376492500305
6441,Not Valid
6442,0.046552062034606934
6443,Not Valid
6444,Not Valid
6445,Not Valid
6446,Not Valid
6447,Not Valid
6448,Not Valid
6449,Not Valid
6450,Not Valid
6451,0.09899517893791199
6452,Not Valid
6453,Not Valid
6454,0.7563461065292358
6455,Not Valid
6456,Not Valid
6457,Not Valid
6458,0.8140996694564819
6459,0.10338282585144043
6460,Not Valid
6461,Not Valid
6462,Not Valid
6463,Not Valid
6464,0.18412303924560547
6465,0.12457600235939026
6466,0.0854882299900055
6467,Not Valid
6468,0.05598646402359009
6469,0.7388464212417603
6470,0.5
6471,Not Valid
6472,0.970812201499939
6473,0.8197917938232422
6474,Not Valid
6475,0.8936177492141724
6476,Not Valid
6477,Not Valid
6478,0.15285220742225647
6479,Not Valid
6480,Not Valid
6481,Not Valid
6482,Not Valid
6483,Not Valid
6484,Not Valid
6485,0.1323082447052002
6486,0.7977460622787476
6487,Not Valid
6488,Not Valid
6489,0.5
6490,Not Valid
6491,Not Valid
6492,0.5
6493,Not Valid
6494,0.9768682718276978
6495,0.5
6496,0.1106635332107544
6497,Not Valid
6498,Not Valid
6499,Not Valid
6500,Not Valid
6501,Not Valid
6502,Not Valid
6503,Not Valid
6504,Not Valid
6505,Not Valid
6506,Not Valid
6507,Not Valid
6508,Not Valid
6509,Not Valid
6510,Not Valid
6511,Not Valid
6512,0.13300204277038574
6513,Not Valid
6514,0.07584795355796814
6515,Not Valid
6516,0.5
6517,0.08133706450462341
6518,Not Valid
6519,0.16364270448684692
6520,0.014821767807006836
6521,0.8389633893966675
6522,0.22029197216033936
6523,Not Valid
6524,0.12840476632118225
6525,0.5
6526,0.5
6527,Not Valid
6528,0.24256187677383423
6529,Not Valid
6530,Not Valid
6531,Not Valid
6532,Not Valid
6533,Not Valid
6534,Not Valid
6535,Not Valid
6536,0.1897231936454773
6537,Not Valid
6538,0.8509812355041504
6539,Not Valid
6540,0.5
6541,Not Valid
6542,Not Valid
6543,Not Valid
6544,0.14637520909309387
6545,0.7704898715019226
6546,0.02789434790611267
6547,0.8516424298286438
6548,Not Valid
6549,0.007203340530395508
6550,Not Valid
6551,Not Valid
6552,Not Valid
6553,0.7871601581573486
6554,0.11809271574020386
6555,0.9973399639129639
6556,0.2848685085773468
6557,0.9138953685760498
6558,0.13392183184623718
6559,0.25070637464523315
6560,Not Valid
6561,Not Valid
6562,Not Valid
6563,Not Valid
6564,0.879643976688385
6565,0.14609497785568237
6566,Not Valid
6567,Not Valid
6568,0.9675992727279663
6569,Not Valid
6570,0.5
6571,Not Valid
6572,Not Valid
6573,Not Valid
6574,Not Valid
6575,0.9830288887023926
6576,Not Valid
6577,Not Valid
6578,0.9036246538162231
6579,Not Valid
6580,Not Valid
6581,Not Valid
6582,Not Valid
6583,Not Valid
6584,Not Valid
6585,Not Valid
6586,Not Valid
6587,0.013875216245651245
6588,Not Valid
6589,Not Valid
6590,Not Valid
6591,Not Valid
6592,Not Valid
6593,0.2371145486831665
6594,0.10279861092567444
6595,Not Valid
6596,0.7128477096557617
6597,0.23586449027061462
6598,Not Valid
6599,Not Valid
6600,Not Valid
6601,Not Valid
6602,Not Valid
6603,0.27566903829574585
6604,0.7217624187469482
6605,Not Valid
6606,Not Valid
6607,0.9914755821228027
6608,Not Valid
6609,Not Valid
6610,Not Valid
6611,Not Valid
6612,0.06571614742279053
6613,0.017774909734725952
6614,Not Valid
6615,Not Valid
6616,0.7906225323677063
6617,Not Valid
6618,Not Valid
6619,0.7567245364189148
6620,Not Valid
6621,Not Valid
6622,Not Valid
6623,0.24223914742469788
6624,0.9689751267433167
6625,0.8524588346481323
6626,0.5
6627,0.12649932503700256
6628,Not Valid
6629,0.8864942193031311
6630,0.9497241973876953
6631,Not Valid
6632,0.05728998780250549
6633,0.05447259545326233
6634,Not Valid
6635,Not Valid
6636,0.7856726050376892
6637,0.18888920545578003
6638,0.2260264754295349
6639,0.9507887363433838
6640,Not Valid
6641,Not Valid
6642,Not Valid
6643,Not Valid
6644,0.8921931982040405
6645,Not Valid
6646,Not Valid
6647,0.25969958305358887
6648,Not Valid
6649,0.12384435534477234
6650,0.8023471832275391
6651,Not Valid
6652,Not Valid
6653,Not Valid
6654,0.8902167081832886
6655,Not Valid
6656,0.22251379489898682
6657,Not Valid
6658,0.04562768340110779
6659,0.7794104218482971
6660,0.9674078226089478
6661,0.8944993615150452
6662,0.15794837474822998
6663,0.9768682718276978
6664,Not Valid
6665,Not Valid
6666,Not Valid
6667,0.0975784957408905
6668,0.5
6669,Not Valid
6670,Not Valid
6671,0.17470908164978027
6672,Not Valid
6673,Not Valid
6674,0.08540961146354675
6675,0.021215051412582397
6676,0.2073228657245636
6677,Not Valid
6678,0.16017720103263855
6679,0.05297693610191345
6680,0.24625590443611145
6681,Not Valid
6682,0.8039065599441528
6683,Not Valid
6684,0.2624852657318115
6685,0.10488572716712952
6686,0.006335735321044922
6687,0.11674106121063232
6688,0.7805758714675903
6689,0.04292607307434082
6690,0.8004152178764343
6691,Not Valid
6692,Not Valid
6693,0.0636214017868042
6694,Not Valid
6695,Not Valid
6696,Not Valid
6697,0.5
6698,0.7765646576881409
6699,Not Valid
6700,0.8760037422180176
6701,0.14687377214431763
6702,Not Valid
6703,Not Valid
6704,Not Valid
6705,0.9716542959213257
6706,0.8036973476409912
6707,Not Valid
6708,0.24079129099845886
6709,Not Valid
6710,Not Valid
6711,0.5
6712,0.052919983863830566
6713,Not Valid
6714,0.16868692636489868
6715,Not Valid
6716,Not Valid
6717,Not Valid
6718,0.10318371653556824
6719,Not Valid
6720,0.9028559327125549
6721,0.12885832786560059
6722,0.23288381099700928
6723,0.23023629188537598
6724,Not Valid
6725,0.1030990481376648
6726,Not Valid
6727,Not Valid
6728,0.5
6729,0.5
6730,Not Valid
6731,Not Valid
6732,Not Valid
6733,0.23011645674705505
6734,Not Valid
6735,Not Valid
6736,0.12106814980506897
6737,0.021904796361923218
6738,0.8530362844467163
6739,0.024351388216018677
6740,0.11267286539077759
6741,0.8583540916442871
6742,0.26669996976852417
6743,Not Valid
6744,0.02431604266166687
6745,0.9037144184112549
6746,Not Valid
6747,Not Valid
6748,Not Valid
6749,Not Valid
6750,0.22176140546798706
6751,0.1280170977115631
6752,Not Valid
6753,Not Valid
6754,Not Valid
6755,0.23371121287345886
6756,Not Valid
6757,0.8778640031814575
6758,Not Valid
6759,0.9928669929504395
6760,Not Valid
6761,Not Valid
6762,0.5
6763,0.8692342638969421
6764,0.04710069298744202
6765,Not Valid
6766,Not Valid
6767,Not Valid
6768,Not Valid
6769,Not Valid
6770,0.024722784757614136
6771,0.2545040249824524
6772,Not Valid
6773,Not Valid
6774,0.19016525149345398
6775,0.21318507194519043
6776,Not Valid
6777,Not Valid
6778,Not Valid
6779,Not Valid
6780,Not Valid
6781,0.7555223703384399
6782,Not Valid
6783,Not Valid
6784,0.5
6785,Not Valid
6786,0.7208602428436279
6787,0.1057385504245758
6788,Not Valid
6789,Not Valid
6790,Not Valid
6791,Not Valid
6792,0.18119096755981445
6793,0.01711544394493103
6794,Not Valid
6795,0.18879377841949463
6796,Not Valid
6797,Not Valid
6798,0.9522092342376709
6799,0.04590427875518799
6800,0.5
6801,Not Valid
6802,Not Valid
6803,0.837653636932373
6804,0.03607243299484253
6805,Not Valid
6806,0.07854762673377991
6807,0.9068862199783325
6808,Not Valid
6809,Not Valid
6810,0.5
6811,Not Valid
6812,0.16545534133911133
6813,Not Valid
6814,Not Valid
6815,0.8764058947563171
6816,0.15406733751296997
6817,Not Valid
6818,0.1181054413318634
6819,0.13720375299453735
6820,Not Valid
6821,Not Valid
6822,0.10426697134971619
6823,0.9021099805831909
6824,Not Valid
6825,0.1304948627948761
6826,Not Valid
6827,Not Valid
6828,Not Valid
6829,0.7874046564102173
6830,0.2709800601005554
6831,Not Valid
6832,0.06005805730819702
6833,0.5
6834,Not Valid
6835,Not Valid
6836,Not Valid
6837,0.029903709888458252
6838,0.9118140339851379
6839,0.07071903347969055
6840,Not Valid
6841,0.15067028999328613
6842,0.09028899669647217
6843,Not Valid
6844,Not Valid
6845,0.9030871391296387
6846,Not Valid
6847,0.11192986369132996
6848,0.057247936725616455
6849,0.09642863273620605
6850,0.08919224143028259
6851,0.01755911111831665
6852,Not Valid
6853,Not Valid
6854,Not Valid
6855,Not Valid
6856,Not Valid
6857,0.7537170648574829
6858,0.1288268268108368
6859,0.07270240783691406
6860,Not Valid
6861,0.19796815514564514
6862,Not Valid
6863,0.8975402116775513
6864,Not Valid
6865,Not Valid
6866,Not Valid
6867,Not Valid
6868,Not Valid
6869,Not Valid
6870,0.1555757224559784
6871,Not Valid
6872,0.5
6873,Not Valid
6874,Not Valid
6875,0.10004091262817383
6876,Not Valid
6877,0.24818435311317444
6878,Not Valid
6879,Not Valid
6880,Not Valid
6881,Not Valid
6882,0.18777644634246826
6883,0.19974368810653687
6884,0.17287954688072205
6885,0.2368197739124298
6886,Not Valid
6887,0.06548592448234558
6888,Not Valid
6889,Not Valid
6890,0.05606931447982788
6891,Not Valid
6892,0.9313561916351318
6893,Not Valid
6894,0.0077585577964782715
6895,Not Valid
6896,Not Valid
6897,Not Valid
6898,Not Valid
6899,0.9619381427764893
6900,Not Valid
6901,0.961728572845459
6902,0.9078536033630371
6903,Not Valid
6904,Not Valid
6905,Not Valid
6906,0.27090945839881897
6907,0.5
6908,Not Valid
6909,Not Valid
6910,Not Valid
6911,Not Valid
6912,0.9879622459411621
6913,0.9227554798126221
6914,Not Valid
6915,Not Valid
6916,Not Valid
6917,Not Valid
6918,Not Valid
6919,0.16907599568367004
6920,Not Valid
6921,Not Valid
6922,Not Valid
6923,0.5
6924,Not Valid
6925,Not Valid
6926,Not Valid
6927,0.8737375736236572
6928,Not Valid
6929,Not Valid
6930,Not Valid
6931,Not Valid
6932,Not Valid
6933,Not Valid
6934,Not Valid
6935,Not Valid
6936,Not Valid
6937,Not Valid
6938,Not Valid
6939,Not Valid
6940,0.15839368104934692
6941,Not Valid
6942,Not Valid
6943,0.8663511276245117
6944,Not Valid
6945,0.8217211961746216
6946,0.7642502188682556
6947,Not Valid
6948,Not Valid
6949,Not Valid
6950,0.5
6951,0.22470521926879883
6952,0.02559080719947815
6953,Not Valid
6954,Not Valid
6955,0.9808090329170227
6956,0.5
6957,0.17452824115753174
6958,Not Valid
6959,0.945604681968689
6960,0.5
